# BEAST v1.6.1, Build r3651
# Generated Thu Apr 21 17:38:40 NZST 2011 [seed=1303362947982]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	skyline
71000	-4430.968239719902	-63.56168966310472	-4367.406550056798	9.119093828700576	41.62110281258174	11.968495412283064	4.621754838645048	5.326061562395387	1.065457869633263	3.0	1.0	7.0	2.0	7.0	10.911095589564546	0.6230245301134428	0.6769591849256545	1.7000162849609017	0.0045247301877369495	-1232.2104462678556	-1192.8217238169543	-1942.3743799719882	-44.24271793954098
72000	-4432.158839047664	-68.11894858115272	-4364.039890466511	9.531882181988774	30.489167016730917	21.711296608734123	7.865576389026161	2.692399314251826	0.6456264137024568	3.0	1.0	5.0	7.0	4.0	10.911095589564546	0.5952568262992473	0.7024352458360217	1.7023079278647302	0.004568093360366193	-1234.3618129508948	-1195.106830647491	-1934.5712468681254	-49.34702904224619
73000	-4428.094491520046	-60.564846152825325	-4367.529645367221	9.351073225817348	19.482497460858642	0.343949681122046	2.1076229430267968	4.829034631766121	1.022574405555511	4.0	1.0	3.0	7.0	5.0	10.911095589564546	0.6117376137451563	0.5080488316797748	1.8802135545750678	0.004621271289655508	-1233.715055946669	-1195.390248665032	-1938.4243407555198	-40.57458676851262
74000	-4431.940896617584	-62.968848253879315	-4368.972048363705	11.027242727721916	25.53858989552352	0.35971427327098565	1.665541249659964	5.179606626717734	1.7533233915640594	5.0	3.0	1.0	5.0	6.0	10.911095589564546	0.6901154379677181	0.512035573827968	1.7978489882043125	0.0037362204984566646	-1236.9001192336023	-1195.1665454402457	-1936.9053836898565	-43.11346163318401
75000	-4431.905567525294	-63.71551004471131	-4368.190057480582	9.664763583920571	22.733108603385187	3.283698294408045	5.476921982274552	4.425818462724706	0.912219979989391	5.0	3.0	1.0	4.0	7.0	11.440746510276346	0.6003829751763546	0.5308434668665775	1.8687735579570666	0.004495741079116017	-1234.646870752343	-1194.3365752615075	-1939.2066114667318	-46.02411978738182
76000	-4442.361816382598	-72.54162566614374	-4369.820190716454	10.149283389073346	13.821516418408567	15.438748385006532	10.188651680461964	2.6439018820748745	1.6229372589531281	6.0	2.0	2.0	3.0	7.0	11.440746510276346	0.6725145861252306	0.5508176161550458	1.7766677977197223	0.004199198414823193	-1236.5204694149777	-1196.7272848564614	-1936.5724364450148	-54.36825664463817
77000	-4433.5557810511045	-68.35180615193254	-4365.203974899172	9.491083374311081	85.3291764429453	6.912038873702838	2.555650989604177	7.507440737889022	1.055213989090148	1.0	5.0	1.0	3.0	10.0	11.440746510276346	0.5607026088862992	0.5083786867961982	1.9309187043175013	0.004535719820574958	-1230.67642802872	-1190.5793563944383	-1943.948190476014	-46.802203160908334
78000	-4436.952707568657	-69.32732143455837	-4367.625386134099	9.987273168474289	27.13113890679461	15.774444679729811	7.343731608099615	4.477622920446652	2.958346137230436	1.0	2.0	2.0	6.0	9.0	9.700293335238914	0.6126413886990988	0.5726794908070492	1.8146791204938508	0.0045021700124195626	-1235.187754952575	-1193.621130778058	-1938.8165004034659	-50.22512944232573
79000	-4435.0887907061515	-69.1735138240587	-4365.915276882093	9.904046840331478	40.397786670672566	23.456219645489305	5.476733916747383	3.303172556316608	1.544716094307052	3.0	1.0	6.0	5.0	5.0	9.700293335238914	0.6812874879967198	0.6277245559478108	1.6909879560554684	0.003965282374081476	-1232.2740155962733	-1193.0221830474616	-1940.619078238358	-49.90842245237442
80000	-4427.6547340790985	-67.45758067612832	-4360.19715340297	9.519925123946363	35.98735169889087	13.22360940292602	3.822923229984312	4.741203822822951	1.5044932052447277	4.0	1.0	2.0	6.0	7.0	9.700293335238914	0.5925841230594925	0.60296284692013	1.8044530300203765	0.0040225170903940444	-1234.0998175549846	-1191.2702830506828	-1934.8270527973027	-48.665738421718544
81000	-4438.429692884921	-71.34891819437424	-4367.080774690547	9.884658322218762	19.331460191730976	10.074673959784693	12.07516641335166	10.87546199135315	2.1498406333702107	2.0	4.0	3.0	1.0	10.0	9.700293335238914	0.5294742436240192	0.5707307977815684	1.8997949585944114	0.004141566874608085	-1234.5434487794264	-1196.177847536932	-1936.3594783741883	-51.48759969882265
82000	-4434.580471523166	-67.84444607020912	-4366.736025452957	9.364128512570064	12.713804060709885	15.640831879088589	3.849429220507173	6.9988011851115495	1.1361524538295613	1.0	8.0	1.0	3.0	7.0	9.700293335238914	0.5664822931153353	0.5240729060336096	1.909444800851054	0.0040616828616389464	-1235.8094827366276	-1190.6836255522776	-1940.2429171640513	-49.32658674823219
83000	-4432.626558661465	-65.4040007090348	-4367.22255795243	10.083318310814326	21.333699380533993	3.5242170086666675	2.9890050490535605	1.5901509754013539	0.8428256825524899	7.0	2.0	2.0	5.0	4.0	9.700293335238914	0.46306620371104146	0.6529923761992792	1.8839414200896785	0.004174603157391105	-1233.6763617073264	-1193.7914930595184	-1939.7547031855859	-50.4575200434543
84000	-4436.188816009583	-69.2498206702421	-4366.938995339341	10.200257097450883	52.04295816447815	4.173526406484864	1.672757685247136	0.9910604204956304	2.056758792029382	6.0	10.0	2.0	1.0	1.0	8.689748814395847	0.6632104429683119	0.46917223035024447	1.8676173266814426	0.0038889908080747184	-1233.5895802869773	-1192.406056207553	-1940.9433588448112	-52.526237157638306
85000	-4426.993105280947	-59.85925255469351	-4367.133852726253	9.929612469558647	36.328632952762405	3.6611464665761124	0.9299868091298159	0.5022003030907244	0.8491234873929225	2.0	11.0	4.0	2.0	1.0	8.189423391952776	0.7312675035517341	0.523444023726668	1.7452884727215972	0.0035699232013468632	-1236.8890526807506	-1192.7949304622764	-1937.4498695832262	-45.9178667924768
86000	-4438.829451628472	-72.36087602830248	-4366.46857560017	10.122700516063347	26.957357259388914	10.67902276120659	2.747435736805655	2.874748569381764	1.6261135697941813	2.0	8.0	4.0	2.0	4.0	8.189423391952776	0.6709474874883856	0.5908863740171317	1.7381661384944818	0.0033666249385932256	-1233.9017673592953	-1191.8657251010313	-1940.7010831398436	-55.437906903446176
87000	-4431.947325997636	-64.48425932622415	-4367.463066671412	10.735051725911303	34.89144524173525	7.784105197422911	0.8572613216774034	0.7522360978944472	0.5899500613820019	3.0	10.0	3.0	2.0	2.0	8.321295982470913	0.5029986186976497	0.5831313452583106	1.9138700360440386	0.0037758283780786983	-1236.6770332785602	-1193.242017695702	-1937.5440156971501	-50.109974340247675
88000	-4430.011884120141	-66.49406834177431	-4363.517815778367	10.47496384901862	13.890316830750978	7.808596423807121	0.8612441905138174	0.5477089733206283	0.8412340278656556	4.0	10.0	2.0	2.0	2.0	8.321295982470913	0.6400353445536805	0.48909532720824417	1.8708693282380742	0.003597257166423022	-1232.7999935083315	-1192.3453675138014	-1938.3724547562333	-53.42206566181416
89000	-4433.239500075803	-69.9321294202867	-4363.307370655517	10.788434003009291	50.56678265791863	9.096144182345512	2.5448345166710826	1.6167927657756818	1.3702418419982674	2.0	10.0	1.0	6.0	1.0	8.321295982470913	0.5649476914689421	0.5700684606499243	1.8649838478811325	0.00338362062610878	-1232.9816896212096	-1191.4593644184688	-1938.866316615839	-52.85923372096224
90000	-4441.060099908744	-77.96341544932496	-4363.096684459419	11.898810264649365	714.8326459510773	10.937892108480096	6.18828885153684	1.1248522214569574	1.568235263666432	1.0	8.0	4.0	2.0	5.0	8.321295982470913	0.6260879396917743	0.5446156916547538	1.8292963686534707	0.003283359742586532	-1230.999576864386	-1192.578361754823	-1939.5187458402095	-54.66830524999139
91000	-4442.746293468303	-77.55082400066959	-4365.195469467633	10.568913352587277	157.08305199451073	13.166667619606748	10.524023462690517	8.371793835194445	1.7215617222529278	1.0	7.0	6.0	1.0	5.0	8.321295982470913	0.5487899633537915	0.6124708987955896	1.8387391378506177	0.0036478086962312	-1233.211254237123	-1193.3533533452207	-1938.63086188529	-54.835351534368044
92000	-4443.568530471798	-75.154478574571	-4368.414051897227	9.723220389956406	187.23993440014235	82.98605923329787	5.885954505716977	4.707707098957747	1.3750739172382964	1.0	1.0	9.0	3.0	6.0	9.675808701543563	0.6819061412613595	0.7494375297288284	1.568656329009811	0.003712314351902035	-1235.5028220180814	-1191.5289492557356	-1941.3822806234102	-51.4156725279289
93000	-4432.632689678055	-68.15537307923738	-4364.477316598817	9.60878298831739	135.75654382351266	15.570949676248475	8.407631401823195	0.9950085087721864	0.43024434260702615	1.0	4.0	8.0	6.0	1.0	7.4604200612191605	0.5037756563716773	0.5583527806603489	1.9378715629679726	0.004147976876560925	-1234.535128480944	-1192.3784046176409	-1937.5637835002326	-48.78082671203668
94000	-4436.698010995464	-71.08579984845333	-4365.61221114701	9.673374310363673	72.12854775752866	26.803443279728413	3.3544133491843593	2.5587380758179084	0.6029519743059553	1.0	4.0	9.0	4.0	2.0	7.4604200612191605	0.5513435486126429	0.5250746159276537	1.9235818354597023	0.003590445777857627	-1233.1524270645434	-1193.2474132025982	-1939.2123708798692	-52.11750675502559
95000	-4434.839733778875	-70.83625763002226	-4364.003476148852	9.937005602934207	34.93971952145167	39.66055801606695	2.856649396575177	5.955955573505251	0.5048362485344348	3.0	1.0	12.0	1.0	3.0	11.383774342538565	0.5545255365375292	0.563425571993576	1.8820488914688933	0.0040088460759040686	-1234.4185720002483	-1193.529801382317	-1936.0551027662868	-49.6071193633487
96000	-4443.875228015036	-74.13708857720029	-4369.738139437835	10.508509255371521	45.76830290220166	13.588842931794954	5.537174306938049	2.5859128476003654	3.0218298724196946	2.0	4.0	12.0	1.0	1.0	11.383774342538565	0.5816264245367762	0.5835218792066786	1.8348516962565438	0.0037212805911403268	-1236.580246961123	-1196.646030785702	-1936.5118616910102	-54.64848119939103
97000	-4437.3673618133935	-71.85180249059583	-4365.515559322797	9.797294532207157	42.74719266991816	7.108201582078277	3.0527945874401765	1.8370944687664388	1.128282985134494	3.0	4.0	10.0	2.0	1.0	11.383774342538565	0.5548152228479128	0.6110858521072969	1.834098925044789	0.0037979907466672335	-1234.7833821794206	-1193.2603780224108	-1937.4717991209657	-54.613358071273964
98000	-4431.805686425913	-67.23950003566847	-4364.566186390245	9.44708884983426	44.266808140308775	8.328780726818588	8.124691269438847	2.2864093392005707	1.0640618967109714	3.0	1.0	9.0	3.0	4.0	11.383774342538565	0.580843630415487	0.6214339987559478	1.797722370828564	0.004343782895804737	-1233.4075272016703	-1192.4067808439527	-1938.751878344622	-48.47633234018987
99000	-4431.236627493845	-63.40109783894164	-4367.835529654903	8.994785496478936	27.03500419916358	1.6843870985118423	5.8845432625535485	1.3136371534785318	0.9311335646545661	3.0	2.0	6.0	6.0	3.0	11.383774342538565	0.6090291013289297	0.6689497777011355	1.7220211209699334	0.004204130410779416	-1234.1277900727057	-1191.6967322579492	-1942.011007324249	-45.521716795244465
100000	-4443.021968515855	-74.0791181614876	-4368.942850354368	10.309744845266913	45.45095122325639	9.694828966797196	8.626623878111445	2.9448703617944947	4.6887704485225825	3.0	1.0	6.0	9.0	1.0	9.7830579138236	0.6444217488475237	0.6131667719451297	1.7424114792073453	0.003360317845622581	-1236.385412086749	-1188.9354386998493	-1943.6219995677689	-53.955111070646886
101000	-4433.295923268512	-72.74402217090221	-4360.5519010976095	10.548561264947839	25.099244916647603	7.777105338050627	6.35737239238501	1.3900923151285027	2.675593695951584	2.0	2.0	10.0	5.0	1.0	9.7830579138236	0.64568092417297	0.5238222135819892	1.8304968622450395	0.0038233289088349443	-1232.7320846969217	-1193.41954225452	-1934.4002741461677	-54.84990129371888
102000	-4435.84365394211	-73.02127926092263	-4362.822374681187	10.054315890108454	282.06521941174566	12.82086233879439	6.701465089754619	2.441608870479069	0.7363304301190179	1.0	1.0	13.0	3.0	2.0	8.653179857099891	0.5844866924787546	0.5423521311131236	1.8731611764081204	0.0038458888448753693	-1234.8548373842766	-1187.852948677609	-1940.114588619302	-51.42781326347739
103000	-4431.7870925120715	-66.21902044411539	-4365.568072067956	10.332279993564654	61.705869311166346	9.128350036142502	6.701465089754619	1.3116184862434728	1.442147666687557	1.0	3.0	9.0	4.0	3.0	8.653179857099891	0.5957121094877158	0.6325670478486042	1.7717208426636786	0.0040640811048389975	-1230.7474042433896	-1194.0202797119061	-1940.80038811266	-47.68291644999883
104000	-4429.1795055689745	-60.59752690582137	-4368.581978663153	9.725489740468468	20.664601334297398	2.9736266437475396	3.4962161472299806	1.6655684701655313	1.0910934561822234	4.0	1.0	7.0	6.0	2.0	8.451762158966284	0.6256240780320311	0.651301197310452	1.7230747246575155	0.0038486911005990803	-1235.3195233489548	-1192.5919565727047	-1940.670498741493	-45.549696921207996
105000	-4426.537956028044	-64.71977502811873	-4361.818180999926	10.021908649361592	25.387791790427034	12.515926974522998	8.011536856658655	1.9071806272055072	0.6951350910927923	3.0	1.0	6.0	9.0	1.0	8.451762158966284	0.6066490013255234	0.6481136299700405	1.7452373687044347	0.0040821853096835725	-1231.848106794679	-1193.1075311702025	-1936.8625430350444	-47.57385770611065
106000	-4428.084622447684	-62.74007480295103	-4365.344547644732	9.432490622636628	135.5338256341892	23.39873062310307	6.39261760940498	1.4270294687164278	1.1151732901781444	1.0	1.0	8.0	6.0	4.0	8.451762158966284	0.5703727132211766	0.5591256752391467	1.8705016115396753	0.004707359303562727	-1233.730877461216	-1192.7084625983525	-1938.9052075851641	-42.41943607129286
107000	-4434.039117635551	-68.91111658601633	-4365.128001049534	9.286924568816636	401.3155225496096	23.01224252528745	4.539310753183227	1.3282695560666338	0.6562128354515925	1.0	3.0	6.0	3.0	7.0	8.451762158966284	0.6136802621418407	0.5511366897066033	1.8351830481515543	0.004454265280459206	-1236.2703911806386	-1190.2240601582785	-1938.633549710616	-47.25945791793404
108000	-4435.4836294703455	-71.55336348060796	-4363.930265989738	9.756504966044243	65.47755458055767	22.89299201440546	6.289386638187283	2.206776809238063	1.8872932607111519	1.0	6.0	5.0	1.0	7.0	8.451762158966284	0.5108850119003561	0.5766989525153868	1.9124160355842557	0.003998389479221595	-1235.9894071614976	-1191.5848663022675	-1936.3559925259724	-51.91002593045915
109000	-4437.036407993179	-71.58069793894424	-4365.455710054234	10.245192725209721	61.03078625001981	12.585654930815656	10.714249184868862	11.395989619019128	0.5921289385254412	3.0	6.0	3.0	1.0	7.0	7.77709593190436	0.6077344935214376	0.5818339471398343	1.8104315593387266	0.003275875390504417	-1229.6537266119321	-1191.869474508438	-1943.9325089338638	-50.30057353126238
110000	-4429.1061897795435	-66.84061181369223	-4362.265577965852	10.275478722996816	19.6991733743477	9.135075019036123	3.123814352457499	2.280891728385883	0.7268174972393504	3.0	8.0	1.0	2.0	6.0	7.77709593190436	0.6770100577264798	0.5141886969376182	1.8088012453359004	0.0035584264680911895	-1231.7013429755798	-1187.7734373404483	-1942.7907976498238	-51.302350817164545
111000	-4426.346400379549	-61.65385187047661	-4364.692548509072	9.33701648600176	28.97494359917019	2.9920090942214848	5.275450098499768	1.5116441820967028	1.5002001186324316	4.0	5.0	4.0	2.0	5.0	10.191563549387809	0.5947768189066306	0.6173487362004332	1.7878744448929347	0.004074095842062292	-1234.615606875813	-1195.623915151767	-1934.453026481492	-44.580838360986704
112000	-4436.4468088361955	-67.49620755640736	-4368.950601279788	9.360513087254393	37.926873904546454	8.102446382251767	4.696751224382784	2.311596064446572	2.4708574498513642	2.0	5.0	6.0	2.0	5.0	10.232369485541039	0.5246237875679761	0.5682396760465467	1.9071365363854753	0.0040527974724066905	-1238.0920331847992	-1196.2532187889278	-1934.6053493060617	-49.36363238015785
113000	-4441.746655187052	-69.5886445307034	-4372.158010656349	11.309001979911645	43.327773175551314	3.1263511361603156	4.156969292577977	1.833339607867035	4.870840194454946	3.0	4.0	6.0	5.0	2.0	8.562256411198234	0.6256383102569516	0.5609627626934176	1.8133989270496291	0.0035185376249077345	-1234.1035700602847	-1197.0657825848002	-1940.9886580112639	-50.669905132120185
114000	-4438.564944393368	-73.12670797814312	-4365.438236415225	10.588693895511238	34.061454404899344	8.893771038581706	3.436853042230803	2.1058522269328646	1.7725798693698493	4.0	5.0	4.0	1.0	6.0	8.562256411198234	0.6256383102569516	0.5113209062858074	1.8630407834572393	0.0031044065357831593	-1235.2338986583168	-1192.1406611330287	-1938.0636766238795	-56.09302974853566
115000	-4437.97590884209	-73.82402559083775	-4364.151883251252	11.016064171536083	28.13326887500344	12.670107723420358	9.884584325552291	3.3461075859684093	1.8480627652486863	4.0	3.0	6.0	2.0	5.0	8.562256411198234	0.585299342562047	0.5368086918421275	1.877891965595824	0.0036804112043987685	-1231.3846317120274	-1192.357898604963	-1940.4093529342613	-55.28006216992424
116000	-4433.224404123981	-69.5552395440879	-4363.669164579893	11.001901305182153	31.457646596481396	11.176915023057743	6.554392576666791	1.2862263834441883	1.4779770414482953	1.0	2.0	10.0	4.0	3.0	8.595649629047424	0.585299342562047	0.6494843917258343	1.7652162657121173	0.003535888208551102	-1231.812360984402	-1191.6321499987255	-1940.2246535967652	-52.10775178354581
117000	-4429.660562119243	-64.69156743349997	-4364.968994685743	9.443123058873502	33.47612997414878	3.9440004940994444	1.2333902352656185	1.510648159619889	1.4726512300767018	3.0	10.0	2.0	2.0	3.0	7.174742637322374	0.5711876092125497	0.5564661742596968	1.8723462165277522	0.004424336597056546	-1233.7200057587488	-1190.9799630777238	-1940.2690258492712	-49.63113049845236
118000	-4437.456492766229	-69.51061643043573	-4367.9458763357925	10.558188292503589	15.89069822068859	9.5030232587903	2.2026355388169563	1.0463541554473803	2.2244001944661465	4.0	8.0	1.0	4.0	3.0	7.174742637322374	0.7576771024474468	0.5404244198074232	1.7018984777451287	0.0033631739767674097	-1232.8618895163415	-1193.0843749253293	-1941.999611894122	-54.0477719277206
119000	-4434.33407677321	-67.90912941450371	-4366.424947358706	9.899538689004215	46.79203151831908	10.415661816983885	4.797794416869623	1.2428977001667945	0.9909473956023305	3.0	9.0	1.0	4.0	3.0	10.1909539162848	0.5769719933244173	0.5424778856128587	1.8805501210627225	0.003497512910961457	-1234.7769375179603	-1191.6244335704812	-1940.0235762702648	-50.32680077221737
120000	-4441.200399264496	-78.10925267755306	-4363.091146586943	11.949397652449957	30.74342020864223	12.84832909572711	27.627946235718547	1.0504235125916068	1.5318364732933916	1.0	10.0	3.0	5.0	1.0	10.1909539162848	0.6387301458159859	0.5031676141525874	1.858102240031425	0.003532431177067689	-1232.6119050902848	-1193.2660983760939	-1937.2131431205642	-57.24968723199905
121000	-4439.748630108375	-75.29160834182159	-4364.457021766554	10.782839196570066	80.39937719572941	10.511151073090872	1.7497683608897745	1.831660275921796	0.8194638916118845	1.0	11.0	2.0	4.0	2.0	10.1909539162848	0.552100561407762	0.6003121645238785	1.8475872740683579	0.0034183374000203836	-1235.4628372024288	-1192.3247589341477	-1936.6694256299782	-57.18663901729002
