# BEAST v1.6.2, Build r4178
# Generated Fri Feb 10 10:47:11 NZDT 2012 [seed=1303338739767]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Human-Chimp)	tmrca(ingroup)	tmrca(HomiCerco)	yule.birthRate	firsthalf.kappa	firsthalf.frequencies1	firsthalf.frequencies2	firsthalf.frequencies3	firsthalf.frequencies4	firsthalf.alpha	secondhalf.kappa	secondhalf.frequencies1	secondhalf.frequencies2	secondhalf.frequencies3	secondhalf.frequencies4	secondhalf.alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	firsthalf.treeLikelihood	secondhalf.treeLikelihood	speciation
9000	-6054.220580966177	-51.20732013419953	-6003.013260831978	40.152680255268876	5.568041235445949	38.5585785256685	24.401228277300767	0.04156604000146442	2.5732220624599904	0.23488820994311813	0.2610939842657401	0.25070114981078523	0.2533166559803566	0.5642605985234108	6.23110641587011	0.25894701551427907	0.2254269867988954	0.24940885638942512	0.2662171412974005	0.6054238109707825	0.011454100126232153	0.678427399768034	0.009022435925636145	0.7048806062721035	-0.16196783519736352	-3062.906722638223	-2940.1065381937547	-43.84387207457779
9200	-6056.385061002602	-52.65814998667095	-6003.726911015931	40.72599178645959	5.749489154074086	36.836345113428955	24.992690782968594	0.05192574767654259	2.5732220624599904	0.23488820994311813	0.2610939842657401	0.25070114981078523	0.2533166559803566	0.5642605985234108	6.23110641587011	0.25894701551427907	0.2254269867988954	0.24940885638942512	0.2662171412974005	0.521229035152312	0.011092620597883032	0.678427399768034	0.008817600849649037	0.6225591429678898	-0.28216714854558583	-3063.0666353553506	-2940.6602756605807	-43.89346558757617
9400	-6062.5388560251395	-54.11842503655586	-6008.420430988584	44.80331406394271	6.8098281793141116	36.836345113428955	24.992690782968594	0.04680176896636599	2.5732220624599904	0.23488820994311813	0.2610939842657401	0.25070114981078523	0.2533166559803566	0.5642605985234108	6.23110641587011	0.25894701551427907	0.2254269867988954	0.24940885638942512	0.2662171412974005	0.521229035152312	0.009403996113590628	0.6037488670785638	0.008149530960407393	0.5771112417186569	-0.3159560985852543	-3069.2841662187225	-2939.136264769861	-44.39164424336012
9600	-6063.736040688207	-49.71534667812815	-6014.020694010079	34.83029455891998	6.292652811848107	31.651773031434306	23.96642932804085	0.07146144450379102	2.5732220624599904	0.23488820994311813	0.2610939842657401	0.25070114981078523	0.2533166559803566	0.5642605985234108	5.358743263810539	0.25894701551427907	0.2254269867988954	0.24940885638942512	0.2662171412974005	0.521229035152312	0.011506596279282633	0.6037488670785638	0.010163123843287937	0.5782426540413633	-0.19699577909653412	-3071.0925943604802	-2942.9280996495986	-43.32115385412974
9800	-6056.667105699403	-50.967152821524785	-6005.699952877878	33.39253200560826	5.026663221457554	29.844502821408376	24.534968496651786	0.06692165701592773	2.5732220624599904	0.23488820994311813	0.2610939842657401	0.25070114981078523	0.2533166559803566	0.5642605985234108	5.358743263810539	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.521229035152312	0.010331124189496306	0.5381559123350036	0.009288714772200553	0.5380653164676251	-0.19886873589553677	-3066.396078697518	-2939.3038741803593	-42.476132624607324
10000	-6058.7144352835485	-49.81613482207068	-6008.898300461477	33.14325373310781	5.575558070702427	29.618863878060846	24.06864316241806	0.036770302614434446	2.5732220624599904	0.23488820994311813	0.2610939842657401	0.25070114981078523	0.2533166559803566	0.5642605985234108	5.358743263810539	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.521229035152312	0.009150403339451591	0.5381559123350036	0.008752158774249851	0.45116629295336413	-0.26030521224413977	-3068.1105747966226	-2940.787725664855	-43.42254050871454
10200	-6054.741580474848	-49.67663243768314	-6005.064948037165	33.28166772573075	5.575558070702427	31.028021438276237	24.06864316241806	0.039106012990076114	2.5732220624599904	0.23488820994311813	0.2610939842657401	0.25070114981078523	0.2533166559803566	0.5642605985234108	5.358743263810539	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.521229035152312	0.009150403339451591	0.5261914106944439	0.009116736778754918	0.4902624130290236	-0.35648921019853064	-3068.177799527727	-2936.8871485094382	-43.31893162924868
10400	-6049.655202566719	-49.144297892891856	-6000.510904673827	33.30872411445134	6.096043670867271	32.9084256710335	24.131389749836714	0.06789675583515767	2.5732220624599904	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.5642605985234108	5.358743263810539	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.521229035152312	0.008744220574227734	0.5307513883645539	0.00865508475319804	0.45030544345417944	-0.09907704122056141	-3065.8253181743125	-2934.6855864995146	-43.08966751548063
10600	-6050.52264129824	-50.53706237174661	-5999.985578926494	38.3721236131239	6.320931739784484	35.024652002927915	24.62300044454681	0.07156838665023865	2.5732220624599904	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.5642605985234108	4.9091400232304	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.521229035152312	0.00871209778928658	0.3086371857012353	0.008538975115030776	0.25362676142826696	-0.41036579814045404	-3067.4428139989636	-2932.5427649275302	-44.342735442882905
10800	-6053.494147754207	-54.428117985345494	-5999.066029768862	43.1466387518232	5.97613118277459	38.91384749330209	22.63696043000062	0.029464787313684637	2.5732220624599904	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.5642605985234108	4.9091400232304	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.521229035152312	0.008314676497199299	0.3019296395543801	0.008343539503210949	0.2763937856156364	0.016262631865637672	-3069.1409653184373	-2929.9250644504245	-45.51927398629593
11000	-6019.191843105604	-50.98901695261312	-5968.20282615299	43.758992972291054	6.167888737894819	41.768675854302074	24.297670968929555	0.04815280309526927	3.67525481092227	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.5642605985234108	4.9091400232304	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.5602751814016836	0.007053450325422575	0.27349104353800147	0.006874208583882631	0.22410501032943458	-0.2876024117011609	-3035.010754938114	-2933.1920712148763	-45.264179082184235
11200	-6020.029881795823	-50.655016417939436	-5969.374865377883	41.88946795973719	6.042588420684057	41.10855868630356	23.80406513243246	0.04815280309526927	3.67525481092227	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.5642605985234108	4.9091400232304	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.5602751814016836	0.007987541336166358	0.2992394806188539	0.008171478444827615	0.26676268351010046	-0.03506503107952633	-3032.8606841171313	-2936.5141812607517	-45.0061140125686
11400	-6023.600353587644	-52.83604580492956	-5970.764307782715	46.38453242090189	6.745018662664794	43.3964773938044	24.41365347915801	0.0528665677286666	3.67525481092227	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.5642605985234108	4.9091400232304	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.5602751814016836	0.007689562130052005	0.31757897356248393	0.007591227451108999	0.2614670851936679	0.05372514568180425	-3037.0978591680687	-2933.6664486146465	-45.760209395461246
11600	-6021.810533995661	-51.95716306671855	-5969.853370928942	44.28448976299397	6.441006000589399	43.56784558271818	23.31327701522503	0.03845805047760197	3.67525481092227	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.6840380127077764	4.9091400232304	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.5602751814016836	0.007803996932158477	0.25423388846156897	0.007568276123964359	0.17676404905123466	0.017594787957946403	-3036.29920746434	-2933.554163464602	-45.19153642888151
11800	-6020.765781038995	-53.05314720202243	-5967.712633836973	46.11740094080917	5.518508777200282	45.57448734151261	23.837671970185525	0.024668157168344494	3.67525481092227	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.6840380127077764	4.9091400232304	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.5602751814016836	0.008114122937583335	0.2927024684699182	0.007179637933919981	0.2757542342766306	-0.3572359807197285	-3035.2902229353176	-2932.422410901655	-46.98789595111531
12000	-6012.3992392419705	-53.405514636617966	-5958.993724605352	46.416051233641724	5.830157355255965	45.449370954649616	24.600969445938976	0.05420487464938325	5.655271564316609	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.6840380127077764	6.337154344802195	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.5782558023813532	0.008114122937583335	0.3566201518378973	0.007308987782117576	0.26659513040071287	-0.1923512671103783	-3029.6381209158694	-2929.3556036894834	-45.93847881879808
12200	-6013.722512349915	-53.05321375907017	-5960.669298590845	46.96254540401579	6.202033427846436	44.91368634894953	24.377401287508604	0.05028454791952817	5.655271564316609	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.6840380127077764	6.337154344802195	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.5782558023813532	0.00826398947068492	0.3566201518378973	0.007426801542290204	0.29322685891731565	-0.27036054224546907	-3027.949563738533	-2932.7197348523114	-45.99970106354091
12400	-6016.195338314065	-53.74410456100442	-5962.4512337530605	48.98267280260611	6.202033427846436	46.389948071883424	23.797721502517174	0.057749605732857805	5.655271564316609	0.23072334517748144	0.2661749394537769	0.25070114981078523	0.2524005655579564	0.6840380127077764	6.337154344802195	0.25894701551427907	0.2254269867988954	0.2424478904091815	0.2731781072776441	0.5782558023813532	0.009436443383491953	0.3946832494596663	0.008398967611397372	0.339839403611176	-0.2634887743078994	-3032.2593672908374	-2930.191866462223	-46.77943285514834
12600	-6007.883326499193	-52.667705805942774	-5955.21562069325	47.70566816389155	6.202033427846436	46.5319693626563	23.797721502517174	0.042222556681697075	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.6840380127077764	6.337154344802195	0.25894701551427907	0.2254269867988954	0.2378299973387095	0.2777960003481161	0.5782558023813532	0.009287387292875066	0.3851145024273829	0.007983416160015626	0.28297115198636125	-0.5102462775728722	-3031.7863044582564	-2923.429316234993	-45.731740341183546
12800	-6012.890229896095	-54.61483179095933	-5958.2753981051355	50.868796836784014	6.458254619479335	49.74660824096047	24.830512957512124	0.042222556681697075	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.6840380127077764	6.337154344802195	0.25894701551427907	0.2254269867988954	0.2378299973387095	0.2777960003481161	0.5782558023813532	0.008928195893799423	0.2932256911989188	0.007964290558243886	0.23018861584150296	-0.35700186034586	-3029.935519553316	-2928.339878551819	-46.3185028151687
13000	-6015.725748006307	-56.197905515595444	-5959.527842490712	50.13786038678238	5.012153618693763	50.05831878995756	23.573296976209285	0.06227407810939764	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.6840380127077764	6.337154344802195	0.25894701551427907	0.2254269867988954	0.2378299973387095	0.2777960003481161	0.5782558023813532	0.008928195893799423	0.2779864870296428	0.007571115996079307	0.23043484952653953	-0.3440014612802972	-3027.79307247275	-2931.7347700179625	-47.430960402908084
13200	-6009.803115325817	-54.30624688508829	-5955.496868440729	50.13786038678238	5.2412265065003885	49.92110408987998	24.144217621173325	0.03586275489204487	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.6383135129439014	6.337154344802195	0.25894701551427907	0.2254269867988954	0.2378299973387095	0.2777960003481161	0.5782558023813532	0.008387880502010397	0.3209816134415609	0.0068094123618835725	0.287560819518777	-0.28000426655730415	-3026.8222470876917	-2928.674621353037	-46.53307640692012
13400	-6006.2419653183515	-52.79830880865729	-5953.443656509694	50.30143673684712	6.043671729525644	49.382201704361414	24.260660263188285	0.034184353996854246	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.6383135129439014	6.337154344802195	0.25894701551427907	0.24054399473117902	0.2378299973387095	0.2626789924158324	0.5782558023813532	0.009194878434202058	0.2463520213684865	0.00814328502574378	0.2468071479979943	-0.43660586551043107	-3025.2680859671877	-2928.175570542506	-46.30239699456703
13600	-6000.675737224712	-53.24491040223045	-5947.430826822481	47.78998534582687	6.129984272174044	46.98037232704455	23.33618631493789	0.03857694593148159	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.24054399473117902	0.2378299973387095	0.2626789924158324	0.5782558023813532	0.009261679671515014	0.2825231876982518	0.007835669049684479	0.31938929385878045	-0.4554632040759532	-3023.3231779561434	-2924.107648866338	-45.86509803570449
13800	-6005.37581200786	-52.52325878780148	-5952.852553220058	46.00679641140449	5.95326040069014	44.26256456084569	23.942701069012077	0.058776102545767206	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.24054399473117902	0.2378299973387095	0.2626789924158324	0.5782558023813532	0.009487471888915622	0.2825231876982518	0.008260048600039623	0.29592852765230615	-0.3092211688304089	-3026.5010967693897	-2926.351456450668	-46.04759994498021
14000	-6000.338905038892	-52.58173245958467	-5947.757172579308	46.16429317821727	5.96920344235233	43.853090710394	24.006820468291902	0.058776102545767206	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.24054399473117902	0.2378299973387095	0.2626789924158324	0.5782558023813532	0.00979036516000091	0.34727800692128286	0.008188700882208147	0.363301679040516	-0.15118661991380375	-3024.1959959148835	-2923.5611766644247	-45.92075478086499
14200	-6000.769401743167	-53.265423925150834	-5947.503977818016	47.3066225754548	6.257499612567663	39.231045591256	24.21213270946439	0.02819963446548437	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.24054399473117902	0.2378299973387095	0.2626789924158324	0.5782558023813532	0.009842313199338227	0.3746179168400451	0.008109251626347123	0.35599117612056236	-0.038440577510757676	-3023.700455103813	-2923.8035227142027	-46.3018037363818
14400	-5998.147947948127	-52.020291416384644	-5946.127656531742	44.82085240818314	6.031301203167379	41.12436879707657	23.712811180705913	0.05528575362089884	5.655271564316609	0.23275007031335274	0.2661749394537769	0.25070114981078523	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.24054399473117902	0.2378299973387095	0.2626789924158324	0.5782558023813532	0.009938539295481918	0.28585603851359953	0.008803909130582698	0.29933585860634504	-0.08056945606552471	-3022.300640864108	-2923.8270156676344	-45.37865516989483
14600	-5977.429601820107	-53.458650236341796	-5923.970951583765	40.97169830698074	6.738199814862881	39.70784414709535	23.28689540438862	0.05528575362089884	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.00894919476338945	0.27289630501676204	0.007998375953644237	0.30160576402023914	-0.35725892641269247	-3008.4847714838284	-2915.4861800999365	-44.91589329494569
14800	-5972.9628196731155	-51.92979367962433	-5921.033025993491	40.6422989235296	5.638014394278927	38.52337044696714	23.953547596323492	0.03602589516053787	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.009689941987092568	0.32063909481493863	0.00829154013695127	0.3457512346643281	-0.4274069734066168	-3008.065080451481	-2912.96794554201	-45.08433982161186
15000	-5974.770777397341	-52.159593382551535	-5922.611184014789	40.04722021685146	5.961688577322145	39.72275912100491	23.53155267928577	0.03539034364055548	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.009833928963323165	0.32169505365496315	0.008247627225975733	0.3323051482394675	-0.5031875371793612	-3008.2819548402067	-2914.329229174582	-45.13553314234826
15200	-5973.390664391055	-51.5463948586212	-5921.844269532434	41.62142261803916	6.297702734498303	40.56334761797074	24.029512864722474	0.047119792797718676	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.010046525094911623	0.32169505365496315	0.00844581278978912	0.2882679285840258	-0.1950292455597269	-3007.886743849395	-2913.957525683039	-44.78516007857802
15400	-5979.24686614772	-52.3722678953124	-5926.874598252407	45.061317042442894	6.067109576334601	44.41107080752288	23.515760337934392	0.047119792797718676	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.00968196486783643	0.30550093082319274	0.008055358990379752	0.24818278478871328	0.031552303419892125	-3008.42923532715	-2918.4453629252575	-45.36062784728187
15600	-5980.430452792082	-52.323908360346564	-5928.1065444317355	44.54871164348165	6.067109576334601	44.41107080752288	23.95946728102762	0.0586613760113932	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.010210794561081715	0.22839064566983375	0.009054646376572332	0.16372799863992082	-0.07164367187115002	-3009.9615896905475	-2918.1449547411885	-46.00928946579636
15800	-5981.939673535221	-52.21317149217536	-5929.726502043046	43.41312346803605	5.9124532991978755	42.70563794833981	24.429109269398282	0.06066900282456959	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.011009922465618115	0.25059650096126473	0.009702748668870796	0.17372088069940916	0.30898239504010505	-3014.04499072969	-2915.681511313356	-45.46062984502734
16000	-5977.71166525164	-53.3802803361284	-5924.331384915511	45.79391240861376	5.484983286696379	44.9358221987466	24.559889537175938	0.05876919361812969	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.009051813346373968	0.19680864375946489	0.00844960838723451	0.15170259134347777	0.16387565845870025	-3008.4588392145665	-2915.8725457009446	-46.01526362275321
16200	-5979.264860347044	-52.12849640637794	-5927.136363940666	43.24728990716886	5.179960607408492	42.43691852545551	23.98705472451089	0.04214156967604663	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.009584830596616372	0.12636854780195067	0.008810700419464393	0.10014252397615027	-0.34298757567284294	-3014.546485040211	-2912.5898789004555	-44.78697262739891
16400	-5982.338846427917	-52.22142668737852	-5930.117419740538	43.24728990716886	5.817018860695207	42.479274181436345	23.98705472451089	0.026831486306834754	5.655271564316609	0.24744796475086786	0.2661749394537769	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.008655474904463665	0.11901725654829691	0.008301920593591462	0.10858548458719129	-0.13933806386848624	-3010.755366458592	-2919.362053281946	-46.17992179828159
16600	-5978.077563218844	-53.099221709419325	-5924.978341509425	46.131710589190774	6.467602492005079	44.5584126729169	24.63685916895562	0.04608735151397328	6.467943704160666	0.24511424014507888	0.26850866405956586	0.2360032553732701	0.25037384042208516	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.008866341539777783	0.20891429838892928	0.008067665081208545	0.20238311294679587	0.015093646377565608	-3007.6986879066617	-2917.2796536027636	-45.403849051565906
16800	-5976.149543275154	-52.47814494737058	-5923.671398327784	40.8172528751311	5.556506104474904	40.741094215860336	23.272722533940843	0.04608735151397328	6.467943704160666	0.25532778961679	0.26850866405956586	0.2360032553732701	0.24016029095037406	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.010517063884645673	0.19896870437223924	0.009440165180245956	0.14137220497475034	-0.1939684800043146	-3005.515871479554	-2918.1555268482307	-44.60985375878073
17000	-5976.1048053689265	-53.729075587660574	-5922.375729781266	43.69325460372789	5.724644463282308	43.53742319389783	24.912528878613962	0.03635291424685862	6.467943704160666	0.25532778961679	0.26850866405956586	0.2360032553732701	0.24016029095037406	0.48938303194146765	6.337154344802195	0.25894701551427907	0.25017794222125844	0.2281960498486301	0.2626789924158324	0.5782558023813532	0.009735105189270872	0.20130326559539474	0.008598666018895187	0.15458809346334934	0.0673419157261755	-3009.635681589702	-2912.7400481915643	-45.48796015960107
